sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold
289,scored_log,1778300215.416000,1778300215.438000,11588,11637,50,0.040853564,0,benign,0.5
290,scored_log,1778300215.418000,1778300215.441000,11598,11647,50,0.008795938,0,benign,0.5
291,scored_log,1778300215.429000,1778300215.446000,11608,11657,50,0.03992428,0,benign,0.5
292,scored_log,1778300215.432000,1778300215.449000,11618,11667,50,0.1951852,0,benign,0.5
293,scored_log,1778300215.436000,1778300215.452000,11628,11677,50,0.13325712,0,benign,0.5
294,scored_log,1778300215.438000,1778300215.455000,11638,11687,50,0.2921819,0,benign,0.5
295,scored_log,1778300215.442000,1778300215.457000,11648,11697,50,0.97410834,1,malicious,0.5
296,scored_log,1778300215.446000,1778300215.458000,11658,11707,50,0.0330006,0,benign,0.5
297,scored_log,1778300215.449000,1778300215.463000,11668,11717,50,0.008816282,0,benign,0.5
298,scored_log,1778300215.452000,1778300215.464000,11678,11727,50,0.05999096,0,benign,0.5
299,scored_log,1778300215.455000,1778300215.468000,11688,11737,50,0.00528502,0,benign,0.5
300,scored_log,1778300215.457000,1778300215.469000,11698,11747,50,0.024653226,0,benign,0.5
301,scored_log,1778300215.458000,1778300215.471000,11708,11757,50,0.03801139,0,benign,0.5
302,scored_log,1778300215.463000,1778300215.480000,11718,11767,50,0.9848162,1,malicious,0.5
303,scored_log,1778300215.464000,1778300215.494000,11728,11777,50,0.99942124,1,malicious,0.5
304,scored_log,1778300215.468000,1778300215.499000,11738,11787,50,0.9997546,1,malicious,0.5
305,scored_log,1778300215.469000,1778300215.500000,11748,11797,50,0.99978966,1,malicious,0.5
306,scored_log,1778300215.471000,1778300215.507000,11758,11807,50,0.9996375,1,malicious,0.5
307,scored_log,1778300215.480000,1778300215.508000,11768,11817,50,0.2349553,0,benign,0.5
308,scored_log,1778300215.495000,1778300215.509000,11778,11827,50,0.1399822,0,benign,0.5
309,scored_log,1778300215.499000,1778300215.518000,11788,11837,50,0.9782747,1,malicious,0.5
310,scored_log,1778300215.500000,1778300215.520000,11798,11847,50,0.9982097,1,malicious,0.5
311,scored_log,1778300215.507000,1778300215.525000,11808,11857,50,0.9936678,1,malicious,0.5
312,scored_log,1778300215.508000,1778300215.526000,11818,11867,50,0.9904501,1,malicious,0.5
313,scored_log,1778300215.510000,1778300215.527000,11828,11877,50,0.21237022,0,benign,0.5
314,scored_log,1778300215.519000,1778300215.533000,11838,11887,50,0.9790779,1,malicious,0.5
315,scored_log,1778300215.520000,1778300215.540000,11848,11897,50,0.99725264,1,malicious,0.5
316,scored_log,1778300215.525000,1778300215.542000,11858,11907,50,0.99964046,1,malicious,0.5
317,scored_log,1778300215.526000,1778300215.546000,11868,11917,50,0.9996369,1,malicious,0.5
318,scored_log,1778300215.527000,1778300215.547000,11878,11927,50,0.9997298,1,malicious,0.5
319,scored_log,1778300215.534000,1778300215.548000,11888,11937,50,0.3071414,0,benign,0.5
320,scored_log,1778300215.541000,1778300215.554000,11898,11947,50,0.9810846,1,malicious,0.5
321,scored_log,1778300215.542000,1778300215.559000,11908,11957,50,0.998161,1,malicious,0.5
322,scored_log,1778300215.547000,1778300215.560000,11918,11967,50,0.99859875,1,malicious,0.5
323,scored_log,1778300215.547000,1778300215.564000,11928,11977,50,0.9952598,1,malicious,0.5
324,scored_log,1778300215.548000,1778300215.564000,11938,11987,50,0.9856883,1,malicious,0.5
325,scored_log,1778300215.555000,1778300215.566000,11948,11997,50,0.04395238,0,benign,0.5
326,scored_log,1778300215.559000,1778300215.575000,11958,12007,50,0.9876089,1,malicious,0.5
327,scored_log,1778300215.560000,1778300215.577000,11968,12017,50,0.99919206,1,malicious,0.5
328,scored_log,1778300215.564000,1778300215.582000,11978,12027,50,0.99850595,1,malicious,0.5
329,scored_log,1778300215.564000,1778300215.582000,11988,12037,50,0.99845314,1,malicious,0.5
330,scored_log,1778300215.566000,1778300215.583000,11998,12047,50,0.9860204,1,malicious,0.5
331,scored_log,1778300215.576000,1778300215.589000,12008,12057,50,0.9875586,1,malicious,0.5
332,scored_log,1778300215.577000,1778300215.592000,12018,12067,50,0.9416593,1,malicious,0.5
333,scored_log,1778300215.582000,1778300215.598000,12028,12077,50,0.995402,1,malicious,0.5
334,scored_log,1778300215.582000,1778300215.600000,12038,12087,50,0.9954815,1,malicious,0.5
335,scored_log,1778300215.583000,1778300215.616000,12048,12097,50,0.9708502,1,malicious,0.5
336,scored_log,1778300215.590000,1778300215.717000,12058,12107,50,0.00016241753,0,benign,0.5
337,scored_log,1778300215.593000,1778300215.732000,12068,12117,50,0.0002185267,0,benign,0.5
338,scored_log,1778300215.598000,1778300215.741000,12078,12127,50,7.199841e-05,0,benign,0.5
339,scored_log,1778300215.611000,1778300215.754000,12088,12137,50,5.4625365e-05,0,benign,0.5
340,scored_log,1778300215.616000,1778300215.762000,12098,12147,50,6.874799e-05,0,benign,0.5
341,scored_log,1778300215.717000,1778300215.773000,12108,12157,50,9.040557e-05,0,benign,0.5
342,scored_log,1778300215.732000,1778300215.784000,12118,12167,50,8.880884e-05,0,benign,0.5
343,scored_log,1778300215.741000,1778300215.793000,12128,12177,50,5.1094456e-05,0,benign,0.5
344,scored_log,1778300215.755000,1778300215.803000,12138,12187,50,9.5971365e-05,0,benign,0.5
345,scored_log,1778300215.763000,1778300215.808000,12148,12197,50,0.00016730238,0,benign,0.5
346,scored_log,1778300215.774000,1778300215.813000,12158,12207,50,0.00023126377,0,benign,0.5
347,scored_log,1778300215.785000,1778300215.823000,12168,12217,50,0.00049951836,0,benign,0.5
348,scored_log,1778300215.793000,1778300215.837000,12178,12227,50,8.2994506e-05,0,benign,0.5
349,scored_log,1778300215.804000,1778300215.941000,12188,12237,50,0.0001363817,0,benign,0.5
350,scored_log,1778300215.808000,1778300215.949000,12198,12247,50,0.00015850285,0,benign,0.5
351,scored_log,1778300215.815000,1778300215.964000,12208,12257,50,0.00010081845,0,benign,0.5
352,scored_log,1778300215.823000,1778300215.965000,12218,12267,50,8.198966e-05,0,benign,0.5
353,scored_log,1778300215.837000,1778300215.983000,12228,12277,50,6.0580416e-05,0,benign,0.5
354,scored_log,1778300215.941000,1778300215.993000,12238,12287,50,0.00011763091,0,benign,0.5
355,scored_log,1778300215.949000,1778300216.002000,12248,12297,50,9.106366e-05,0,benign,0.5
356,scored_log,1778300215.964000,1778300216.015000,12258,12307,50,7.664418e-05,0,benign,0.5
357,scored_log,1778300215.965000,1778300216.022000,12268,12317,50,4.708394e-05,0,benign,0.5
358,scored_log,1778300215.984000,1778300216.031000,12278,12327,50,5.8959507e-05,0,benign,0.5
359,scored_log,1778300215.993000,1778300216.034000,12288,12337,50,0.00011239701,0,benign,0.5
360,scored_log,1778300216.004000,1778300216.045000,12298,12347,50,0.00013207446,0,benign,0.5
361,scored_log,1778300216.016000,1778300216.059000,12308,12357,50,8.79758e-05,0,benign,0.5
362,scored_log,1778300216.024000,1778300216.062000,12318,12367,50,0.00016589114,0,benign,0.5
363,scored_log,1778300216.032000,1778300216.165000,12328,12377,50,0.00014150092,0,benign,0.5
364,scored_log,1778300216.034000,1778300216.180000,12338,12387,50,0.00018257888,0,benign,0.5
365,scored_log,1778300216.045000,1778300216.189000,12348,12397,50,8.334394e-05,0,benign,0.5
366,scored_log,1778300216.060000,1778300216.204000,12358,12407,50,6.5723725e-05,0,benign,0.5
367,scored_log,1778300216.062000,1778300216.213000,12368,12417,50,0.00010729716,0,benign,0.5
368,scored_log,1778300216.165000,1778300216.223000,12378,12427,50,0.00012681683,0,benign,0.5
369,scored_log,1778300216.180000,1778300216.234000,12388,12437,50,9.404917e-05,0,benign,0.5
370,scored_log,1778300216.189000,1778300216.240000,12398,12447,50,3.892829e-05,0,benign,0.5
371,scored_log,1778300216.204000,1778300216.252000,12408,12457,50,7.203536e-05,0,benign,0.5
372,scored_log,1778300216.215000,1778300216.256000,12418,12467,50,0.00011548078,0,benign,0.5
373,scored_log,1778300216.223000,1778300216.263000,12428,12477,50,0.00031172356,0,benign,0.5
374,scored_log,1778300216.234000,1778300216.268000,12438,12487,50,0.00014217703,0,benign,0.5
375,scored_log,1778300216.242000,1778300216.307000,12448,12497,50,0.00011343799,0,benign,0.5
376,scored_log,1778300216.253000,1778300216.410000,12458,12507,50,0.00016491034,0,benign,0.5
377,scored_log,1778300216.256000,1778300216.418000,12468,12517,50,0.00013872804,0,benign,0.5
378,scored_log,1778300216.265000,1778300216.434000,12478,12527,50,0.000102561135,0,benign,0.5
379,scored_log,1778300216.268000,1778300216.434000,12488,12537,50,9.004807e-05,0,benign,0.5
380,scored_log,1778300216.309000,1778300216.451000,12498,12547,50,7.6158234e-05,0,benign,0.5
381,scored_log,1778300216.410000,1778300216.459000,12508,12557,50,0.00012363378,0,benign,0.5
382,scored_log,1778300216.418000,1778300216.472000,12518,12567,50,9.958453e-05,0,benign,0.5
383,scored_log,1778300216.434000,1778300216.483000,12528,12577,50,5.9294656e-05,0,benign,0.5
384,scored_log,1778300216.435000,1778300216.490000,12538,12587,50,5.861205e-05,0,benign,0.5
385,scored_log,1778300216.452000,1778300216.498000,12548,12597,50,7.362602e-05,0,benign,0.5
386,scored_log,1778300216.463000,1778300216.501000,12558,12607,50,0.00013617403,0,benign,0.5
387,scored_log,1778300216.473000,1778300216.509000,12568,12617,50,0.00021531248,0,benign,0.5
388,scored_log,1778300216.483000,1778300216.855000,12578,12627,50,9.329429e-05,0,benign,0.5
389,scored_log,1778300216.492000,1778300216.858000,12588,12637,50,0.00016571123,0,benign,0.5
390,scored_log,1778300216.499000,1778300216.960000,12598,12647,50,0.00014143954,0,benign,0.5
391,scored_log,1778300216.501000,1778300216.968000,12608,12657,50,0.00018311759,0,benign,0.5
392,scored_log,1778300216.509000,1778300217.010000,12618,12667,50,8.340015e-05,0,benign,0.5
393,scored_log,1778300216.855000,1778300217.027000,12628,12677,50,0.00014523914,0,benign,0.5
394,scored_log,1778300216.858000,1778300217.049000,12638,12687,50,0.001107741,0,benign,0.5
395,scored_log,1778300216.960000,1778300217.051000,12648,12697,50,0.0031612872,0,benign,0.5
396,scored_log,1778300216.968000,1778300217.051000,12658,12707,50,0.030423405,0,benign,0.5
397,scored_log,1778300217.010000,1778300217.053000,12668,12717,50,0.052782267,0,benign,0.5
398,scored_log,1778300217.030000,1778300217.054000,12678,12727,50,0.0046354923,0,benign,0.5
399,scored_log,1778300217.049000,1778300217.056000,12688,12737,50,0.0042110067,0,benign,0.5
400,scored_log,1778300217.051000,1778300217.078000,12698,12747,50,0.0010239108,0,benign,0.5
401,scored_log,1778300217.052000,1778300217.157000,12708,12757,50,0.003527018,0,benign,0.5
402,scored_log,1778300217.053000,1778300217.164000,12718,12767,50,0.0055704955,0,benign,0.5
403,scored_log,1778300217.055000,1778300217.173000,12728,12777,50,0.0021430268,0,benign,0.5
404,scored_log,1778300217.056000,1778300217.189000,12738,12787,50,0.00010620481,0,benign,0.5
405,scored_log,1778300217.082000,1778300217.203000,12748,12797,50,0.0001533201,0,benign,0.5
406,scored_log,1778300217.158000,1778300217.212000,12758,12807,50,7.661167e-05,0,benign,0.5
407,scored_log,1778300217.165000,1778300217.224000,12768,12817,50,9.518827e-05,0,benign,0.5
408,scored_log,1778300217.173000,1778300217.231000,12778,12827,50,3.7198446e-05,0,benign,0.5
409,scored_log,1778300217.190000,1778300217.242000,12788,12837,50,4.8511763e-05,0,benign,0.5
410,scored_log,1778300217.203000,1778300217.247000,12798,12847,50,0.00010516639,0,benign,0.5
411,scored_log,1778300217.214000,1778300217.301000,12808,12857,50,0.002921688,0,benign,0.5
412,scored_log,1778300217.225000,1778300217.305000,12818,12867,50,0.00012730558,0,benign,0.5
413,scored_log,1778300217.232000,1778300217.340000,12828,12877,50,0.0001417571,0,benign,0.5
414,scored_log,1778300217.243000,1778300217.440000,12838,12887,50,0.0001295189,0,benign,0.5
415,scored_log,1778300217.247000,1778300217.448000,12848,12897,50,0.000146002,0,benign,0.5
416,scored_log,1778300217.303000,1778300217.489000,12858,12907,50,0.00014747071,0,benign,0.5
417,scored_log,1778300217.305000,1778300217.490000,12868,12917,50,7.2022376e-05,0,benign,0.5
418,scored_log,1778300217.340000,1778300217.509000,12878,12927,50,3.986726e-05,0,benign,0.5
419,scored_log,1778300217.440000,1778300217.520000,12888,12939,50,9.933472e-05,0,benign,0.5
420,scored_log,1778300217.448000,1778300217.532000,12898,12947,50,6.9561094e-05,0,benign,0.5
421,scored_log,1778300217.490000,1778300217.544000,12908,12957,50,9.662499e-05,0,benign,0.5
422,scored_log,1778300217.490000,1778300217.552000,12918,12967,50,4.731403e-05,0,benign,0.5
423,scored_log,1778300217.510000,1778300217.562000,12928,12977,50,4.736247e-05,0,benign,0.5
424,scored_log,1778300217.521000,1778300217.565000,12937,12987,50,0.00013195904,0,benign,0.5
425,scored_log,1778300217.533000,1778300217.616000,12948,12997,50,0.00014331478,0,benign,0.5
426,scored_log,1778300217.545000,1778300217.617000,12958,13007,50,0.00018962481,0,benign,0.5
427,scored_log,1778300217.553000,1778300217.707000,12968,13017,50,0.00011476603,0,benign,0.5
428,scored_log,1778300217.563000,1778300217.808000,12978,13027,50,0.00016233641,0,benign,0.5
429,scored_log,1778300217.565000,1778300217.816000,12988,13037,50,0.00022432675,0,benign,0.5
430,scored_log,1778300217.616000,1778300217.858000,12998,13047,50,0.00012637356,0,benign,0.5
431,scored_log,1778300217.702000,1778300217.859000,13008,13057,50,9.1040914e-05,0,benign,0.5
432,scored_log,1778300217.707000,1778300217.876000,13018,13067,50,7.700712e-05,0,benign,0.5
433,scored_log,1778300217.808000,1778300217.885000,13028,13076,50,0.00012889472,0,benign,0.5
434,scored_log,1778300217.816000,1778300217.897000,13038,13087,50,9.640246e-05,0,benign,0.5
435,scored_log,1778300217.859000,1778300217.908000,13048,13097,50,5.902353e-05,0,benign,0.5
436,scored_log,1778300217.859000,1778300217.915000,13058,13107,50,5.851097e-05,0,benign,0.5
437,scored_log,1778300217.877000,1778300217.924000,13068,13117,50,7.3630225e-05,0,benign,0.5
438,scored_log,1778300217.887000,1778300217.926000,13078,13127,50,0.00013617222,0,benign,0.5
439,scored_log,1778300217.897000,1778300217.994000,13088,13137,50,0.0025129104,0,benign,0.5
440,scored_log,1778300217.908000,1778300217.999000,13098,13147,50,0.0014004903,0,benign,0.5
441,scored_log,1778300217.917000,1778300218.004000,13108,13157,50,0.00062311237,0,benign,0.5
442,scored_log,1778300217.925000,1778300218.014000,13118,13167,50,0.0017699163,0,benign,0.5
443,scored_log,1778300217.926000,1778300218.021000,13128,13177,50,0.031302135,0,benign,0.5
444,scored_log,1778300217.995000,1778300218.028000,13138,13187,50,0.99527764,1,malicious,0.5
445,scored_log,1778300218.000000,1778300218.029000,13148,13197,50,0.99957496,1,malicious,0.5
446,scored_log,1778300218.008000,1778300218.031000,13158,13207,50,0.9996704,1,malicious,0.5
447,scored_log,1778300218.015000,1778300218.032000,13168,13217,50,0.9996606,1,malicious,0.5
448,scored_log,1778300218.023000,1778300218.032000,13178,13227,50,0.99971646,1,malicious,0.5
449,scored_log,1778300218.028000,1778300218.044000,13188,13237,50,0.9993481,1,malicious,0.5
450,scored_log,1778300218.029000,1778300218.364000,13198,13247,50,0.99876785,1,malicious,0.5
451,scored_log,1778300218.031000,1778300218.501000,13208,13257,50,0.9989778,1,malicious,0.5
452,scored_log,1778300218.032000,1778300218.974000,13218,13267,50,0.9996455,1,malicious,0.5
453,scored_log,1778300218.032000,1778300218.978000,13228,13277,50,0.999676,1,malicious,0.5
454,scored_log,1778300218.044000,1778300218.979000,13238,13287,50,0.99959,1,malicious,0.5
455,scored_log,1778300218.364000,1778300218.984000,13248,13297,50,0.99966264,1,malicious,0.5
456,scored_log,1778300218.501000,1778300218.986000,13258,13307,50,0.99971443,1,malicious,0.5
457,scored_log,1778300218.974000,1778300219.002000,13268,13317,50,0.99965763,1,malicious,0.5
458,scored_log,1778300218.978000,1778300219.264000,13278,13327,50,0.99943477,1,malicious,0.5
459,scored_log,1778300218.979000,1778300219.298000,13288,13337,50,0.9995473,1,malicious,0.5
460,scored_log,1778300218.984000,1778300219.302000,13298,13347,50,0.9996643,1,malicious,0.5
461,scored_log,1778300218.986000,1778300219.305000,13308,13357,50,0.99965215,1,malicious,0.5
462,scored_log,1778300219.003000,1778300219.439000,13318,13367,50,0.99973804,1,malicious,0.5
463,scored_log,1778300219.264000,1778300221.478000,13328,13377,50,0.9993524,1,malicious,0.5
464,scored_log,1778300219.298000,1778300221.478000,13338,13387,50,0.9944464,1,malicious,0.5
465,scored_log,1778300219.303000,1778300221.480000,13348,13397,50,0.9890232,1,malicious,0.5
466,scored_log,1778300219.306000,1778300221.486000,13358,13407,50,0.0076270946,0,benign,0.5
467,scored_log,1778300221.054000,1778300221.495000,13368,13417,50,0.00030677085,0,benign,0.5
468,scored_log,1778300221.478000,1778300221.505000,13378,13427,50,0.0002360028,0,benign,0.5
469,scored_log,1778300221.478000,1778300221.515000,13388,13437,50,0.00021978357,0,benign,0.5
470,scored_log,1778300221.480000,1778300221.524000,13398,13447,50,0.00021122071,0,benign,0.5
471,scored_log,1778300221.488000,1778300221.534000,13408,13457,50,0.00020909829,0,benign,0.5
472,scored_log,1778300221.497000,1778300221.543000,13418,13467,50,0.00020948582,0,benign,0.5
473,scored_log,1778300221.506000,1778300221.553000,13428,13477,50,0.0002094391,0,benign,0.5
474,scored_log,1778300221.516000,1778300221.562000,13438,13487,50,0.00020948364,0,benign,0.5
475,scored_log,1778300221.526000,1778300221.573000,13448,13497,50,0.00020937322,0,benign,0.5
476,scored_log,1778300221.535000,1778300221.585000,13458,13507,50,0.00020934586,0,benign,0.5
477,scored_log,1778300221.544000,1778300221.597000,13468,13517,50,0.00020889983,0,benign,0.5
478,scored_log,1778300221.554000,1778300221.608000,13478,13527,50,0.00020897074,0,benign,0.5
479,scored_log,1778300221.564000,1778300221.609000,13488,13537,50,0.00052260497,0,benign,0.5
480,scored_log,1778300221.576000,1778300221.609000,13498,13547,50,0.00065990165,0,benign,0.5
481,scored_log,1778300221.587000,1778300221.610000,13508,13557,50,0.00070003397,0,benign,0.5
482,scored_log,1778300221.598000,1778300221.610000,13518,13567,50,0.00071316876,0,benign,0.5
483,scored_log,1778300221.609000,1778300221.610000,13528,13577,50,0.00071759947,0,benign,0.5
484,scored_log,1778300221.609000,1778300221.689000,13538,13587,50,0.0020644865,0,benign,0.5
485,scored_log,1778300221.609000,1778300221.693000,13548,13597,50,0.0023953563,0,benign,0.5
486,scored_log,1778300221.610000,1778300223.614000,13558,13607,50,0.0039362204,0,benign,0.5
487,scored_log,1778300221.610000,1778300223.614000,13568,13617,50,0.008070431,0,benign,0.5
488,scored_log,1778300221.610000,1778300223.616000,13578,13627,50,0.0078558745,0,benign,0.5
489,scored_log,1778300221.689000,1778300223.619000,13588,13637,50,0.00026961998,0,benign,0.5
490,scored_log,1778300222.183000,1778300223.898000,13598,13647,50,0.00045521368,0,benign,0.5
491,scored_log,1778300223.614000,1778300224.966000,13608,13657,50,0.0016791406,0,benign,0.5
