sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold,iforest_overlap_count,iforest_window_ids,iforest_max_anomaly_score,iforest_mean_anomaly_score,iforest_max_anomaly_score_norm,iforest_any_anomaly,combined_score,combined_reason,combined_alert,combined_threshold
457,scored_log,1778300218.974000,1778300219.002000,13268,13317,50,0.9996576309204102,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9997603416442871,lstm_and_iforest,1,0.310117
461,scored_log,1778300218.986000,1778300219.305000,13308,13357,50,0.9996521472930908,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9997565031051636,lstm_and_iforest,1,0.310117
452,scored_log,1778300218.032000,1778300218.974000,13218,13267,50,0.999645471572876,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9997518301010132,lstm_and_iforest,1,0.310117
316,scored_log,1778300215.525000,1778300215.542000,11858,11907,50,0.9996404647827148,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9997483253479004,lstm_and_iforest,1,0.310117
306,scored_log,1778300215.471000,1778300215.507000,11758,11807,50,0.9996374845504761,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9997462391853332,lstm_and_iforest,1,0.310117
317,scored_log,1778300215.526000,1778300215.546000,11868,11917,50,0.9996368885040283,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9997458219528198,lstm_and_iforest,1,0.310117
454,scored_log,1778300218.044000,1778300218.979000,13238,13287,50,0.9995899796485901,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.999712985754013,lstm_and_iforest,1,0.310117
445,scored_log,1778300218.000000,1778300218.029000,13148,13197,50,0.9995749592781067,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9997024714946747,lstm_and_iforest,1,0.310117
459,scored_log,1778300218.979000,1778300219.298000,13288,13337,50,0.9995473027229309,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9996831119060516,lstm_and_iforest,1,0.310117
458,scored_log,1778300218.978000,1778300219.264000,13278,13327,50,0.999434769153595,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9996043384075165,lstm_and_iforest,1,0.310117
303,scored_log,1778300215.464000,1778300215.494000,11728,11777,50,0.999421238899231,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9995948672294617,lstm_and_iforest,1,0.310117
463,scored_log,1778300219.264000,1778300221.478000,13328,13377,50,0.9993523955345154,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9995466768741608,lstm_and_iforest,1,0.310117
449,scored_log,1778300218.028000,1778300218.044000,13188,13237,50,0.9993481040000916,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9995436728000641,lstm_and_iforest,1,0.310117
327,scored_log,1778300215.560000,1778300215.577000,11968,12017,50,0.9991920590400696,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9994344413280487,lstm_and_iforest,1,0.310117
451,scored_log,1778300218.031000,1778300218.501000,13208,13257,50,0.998977780342102,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9992844462394714,lstm_and_iforest,1,0.310117
450,scored_log,1778300218.029000,1778300218.364000,13198,13247,50,0.9987678527832031,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9991374969482422,lstm_and_iforest,1,0.310117
322,scored_log,1778300215.547000,1778300215.560000,11918,11967,50,0.9985987544059753,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9990191280841827,lstm_and_iforest,1,0.310117
328,scored_log,1778300215.564000,1778300215.582000,11978,12027,50,0.9985059499740601,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9989541649818421,lstm_and_iforest,1,0.310117
329,scored_log,1778300215.564000,1778300215.582000,11988,12037,50,0.9984531402587891,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9989171981811523,lstm_and_iforest,1,0.310117
310,scored_log,1778300215.500000,1778300215.520000,11798,11847,50,0.9982097148895264,1,malicious,0.5,1,138,0.256494781502289,0.256494781502289,1.0,1,0.9987468004226685,lstm_and_iforest,1,0.310117
