sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold
524,scored_log,1778299172.497000,1778299177.524000,13938,13987,50,0.008372635,0,benign,0.5
525,scored_log,1778299172.503000,1778299177.525000,13948,13997,50,0.008487073,0,benign,0.5
526,scored_log,1778299174.512000,1778299177.527000,13958,14007,50,0.002205195,0,benign,0.5
527,scored_log,1778299174.519000,1778299183.542000,13968,14017,50,0.004817782,0,benign,0.5
528,scored_log,1778299177.524000,1778299183.543000,13978,14027,50,0.013113746,0,benign,0.5
529,scored_log,1778299177.524000,1778299183.543000,13988,14037,50,0.01409306,0,benign,0.5
530,scored_log,1778299177.525000,1778299183.546000,13998,14047,50,0.006922462,0,benign,0.5
531,scored_log,1778299177.529000,1778299185.555000,14008,14057,50,0.0040950743,0,benign,0.5
532,scored_log,1778299183.542000,1778299185.555000,14018,14067,50,0.011105113,0,benign,0.5
533,scored_log,1778299183.543000,1778299185.556000,14028,14077,50,0.011840422,0,benign,0.5
534,scored_log,1778299183.544000,1778299185.559000,14038,14087,50,0.012782044,0,benign,0.5
535,scored_log,1778299183.546000,1778299185.562000,14048,14097,50,0.0029527363,0,benign,0.5
536,scored_log,1778299185.555000,1778299185.563000,14058,14107,50,0.0007683314,0,benign,0.5
537,scored_log,1778299185.555000,1778299185.565000,14068,14117,50,0.0007526134,0,benign,0.5
538,scored_log,1778299185.557000,1778299185.566000,14078,14127,50,0.00074724713,0,benign,0.5
539,scored_log,1778299185.559000,1778299185.567000,14088,14137,50,0.00091886835,0,benign,0.5
540,scored_log,1778299185.562000,1778299185.573000,14098,14147,50,0.0005593155,0,benign,0.5
541,scored_log,1778299185.563000,1778299185.578000,14108,14157,50,0.0008170059,0,benign,0.5
542,scored_log,1778299185.565000,1778299185.580000,14118,14167,50,0.0010709459,0,benign,0.5
543,scored_log,1778299185.566000,1778299185.582000,14128,14177,50,0.00078351196,0,benign,0.5
544,scored_log,1778299185.568000,1778299187.588000,14138,14187,50,0.002456268,0,benign,0.5
545,scored_log,1778299185.574000,1778299187.588000,14148,14197,50,0.008599442,0,benign,0.5
546,scored_log,1778299185.579000,1778299187.588000,14158,14207,50,0.0089298235,0,benign,0.5
547,scored_log,1778299185.581000,1778299187.593000,14168,14217,50,0.00044907397,0,benign,0.5
548,scored_log,1778299185.582000,1778299187.599000,14178,14227,50,0.0041030277,0,benign,0.5
549,scored_log,1778299187.588000,1778299190.608000,14188,14237,50,0.0026510237,0,benign,0.5
550,scored_log,1778299187.588000,1778299190.608000,14198,14247,50,0.008518199,0,benign,0.5
551,scored_log,1778299187.589000,1778299190.609000,14208,14257,50,0.009404004,0,benign,0.5
552,scored_log,1778299187.593000,1778299190.612000,14218,14267,50,0.00044790894,0,benign,0.5
553,scored_log,1778299187.599000,1778299190.619000,14228,14277,50,0.0038782435,0,benign,0.5
554,scored_log,1778299190.608000,1778299193.627000,14238,14287,50,0.0026519746,0,benign,0.5
555,scored_log,1778299190.608000,1778299193.627000,14248,14297,50,0.008518042,0,benign,0.5
556,scored_log,1778299190.609000,1778299193.627000,14258,14307,50,0.009416912,0,benign,0.5
557,scored_log,1778299190.614000,1778299193.632000,14268,14317,50,0.0034950266,0,benign,0.5
558,scored_log,1778299190.619000,1778299193.748000,14278,14327,50,0.00555286,0,benign,0.5
559,scored_log,1778299193.627000,1778299196.876000,14288,14337,50,0.0032263156,0,benign,0.5
560,scored_log,1778299193.627000,1778299196.876000,14298,14347,50,0.010065825,0,benign,0.5
561,scored_log,1778299193.628000,1778299196.876000,14308,14357,50,0.0106216995,0,benign,0.5
562,scored_log,1778299193.632000,1778299196.880000,14318,14367,50,0.004123236,0,benign,0.5
563,scored_log,1778299193.748000,1778299196.995000,14328,14377,50,0.0066996063,0,benign,0.5
564,scored_log,1778299196.876000,1778299201.122000,14338,14387,50,0.004535266,0,benign,0.5
565,scored_log,1778299196.876000,1778299201.122000,14348,14397,50,0.010716695,0,benign,0.5
566,scored_log,1778299196.876000,1778299201.122000,14358,14407,50,0.011206945,0,benign,0.5
567,scored_log,1778299196.880000,1778299201.129000,14368,14417,50,0.0032961597,0,benign,0.5
568,scored_log,1778299196.995000,1778299201.144000,14378,14427,50,0.0032431046,0,benign,0.5
569,scored_log,1778299201.122000,1778299201.151000,14388,14437,50,0.0020082032,0,benign,0.5
570,scored_log,1778299201.122000,1778299202.225000,14398,14447,50,0.00057472923,0,benign,0.5
571,scored_log,1778299201.123000,1778299203.329000,14408,14457,50,0.00040816356,0,benign,0.5
572,scored_log,1778299201.129000,1778299203.331000,14418,14467,50,0.008755786,0,benign,0.5
573,scored_log,1778299201.145000,1778299203.331000,14428,14477,50,0.010517309,0,benign,0.5
574,scored_log,1778299201.151000,1778299203.335000,14438,14487,50,0.0075532724,0,benign,0.5
575,scored_log,1778299202.225000,1778299203.337000,14448,14497,50,0.0023053424,0,benign,0.5
576,scored_log,1778299203.331000,1778299203.339000,14458,14507,50,0.0007973813,0,benign,0.5
577,scored_log,1778299203.331000,1778299203.341000,14468,14517,50,0.0009200739,0,benign,0.5
578,scored_log,1778299203.331000,1778299203.341000,14478,14527,50,0.00092352595,0,benign,0.5
579,scored_log,1778299203.335000,1778299203.342000,14488,14537,50,0.0011279946,0,benign,0.5
580,scored_log,1778299203.337000,1778299203.348000,14498,14547,50,0.00046491713,0,benign,0.5
581,scored_log,1778299203.339000,1778299203.351000,14508,14557,50,0.0006843086,0,benign,0.5
582,scored_log,1778299203.341000,1778299203.354000,14518,14567,50,0.0011704242,0,benign,0.5
583,scored_log,1778299203.341000,1778299203.354000,14528,14577,50,0.00074807496,0,benign,0.5
584,scored_log,1778299203.343000,1778299205.360000,14538,14587,50,0.00054629834,0,benign,0.5
585,scored_log,1778299203.349000,1778299205.361000,14548,14597,50,0.007957594,0,benign,0.5
586,scored_log,1778299203.352000,1778299205.361000,14558,14607,50,0.008767315,0,benign,0.5
587,scored_log,1778299203.354000,1778299205.365000,14568,14617,50,0.0011502304,0,benign,0.5
588,scored_log,1778299203.354000,1778299205.365000,14578,14627,50,0.00064484915,0,benign,0.5
589,scored_log,1778299205.361000,1778299205.365000,14588,14637,50,0.00029324924,0,benign,0.5
590,scored_log,1778299205.361000,1778299205.365000,14598,14647,50,0.00029165967,0,benign,0.5
591,scored_log,1778299205.361000,1778299205.365000,14608,14657,50,0.00030036195,0,benign,0.5
592,scored_log,1778299205.365000,1778299205.365000,14618,14667,50,0.00030940288,0,benign,0.5
593,scored_log,1778299205.365000,1778299205.365000,14628,14677,50,0.00030940288,0,benign,0.5
594,scored_log,1778299205.365000,1778299205.365000,14638,14687,50,0.00030940288,0,benign,0.5
595,scored_log,1778299205.365000,1778299205.365000,14648,14697,50,0.00030940288,0,benign,0.5
596,scored_log,1778299205.365000,1778299205.366000,14658,14707,50,0.0003094026,0,benign,0.5
597,scored_log,1778299205.365000,1778299205.366000,14668,14717,50,0.00030940198,0,benign,0.5
598,scored_log,1778299205.365000,1778299205.372000,14678,14727,50,0.0005684437,0,benign,0.5
599,scored_log,1778299205.365000,1778299208.377000,14688,14737,50,0.0040994873,0,benign,0.5
600,scored_log,1778299205.365000,1778299208.377000,14698,14747,50,0.008981659,0,benign,0.5
601,scored_log,1778299205.366000,1778299208.379000,14708,14757,50,0.010251021,0,benign,0.5
602,scored_log,1778299205.367000,1778299208.386000,14718,14767,50,0.000572516,0,benign,0.5
603,scored_log,1778299205.372000,1778299208.394000,14728,14777,50,0.00034968703,0,benign,0.5
604,scored_log,1778299208.377000,1778299210.398000,14738,14787,50,0.008401164,0,benign,0.5
605,scored_log,1778299208.377000,1778299210.399000,14748,14797,50,0.009082707,0,benign,0.5
606,scored_log,1778299208.379000,1778299210.400000,14758,14807,50,0.0017472127,0,benign,0.5
607,scored_log,1778299208.386000,1778299210.410000,14768,14817,50,0.00038561836,0,benign,0.5
608,scored_log,1778299210.396000,1778299210.417000,14778,14827,50,0.0002523041,0,benign,0.5
609,scored_log,1778299210.398000,1778299210.426000,14788,14837,50,0.0002270371,0,benign,0.5
610,scored_log,1778299210.399000,1778299210.435000,14798,14847,50,0.0002148697,0,benign,0.5
611,scored_log,1778299210.402000,1778299210.443000,14808,14857,50,0.00020919301,0,benign,0.5
612,scored_log,1778299210.410000,1778299210.451000,14818,14867,50,0.00020926424,0,benign,0.5
613,scored_log,1778299210.419000,1778299210.459000,14828,14877,50,0.00020914734,0,benign,0.5
614,scored_log,1778299210.427000,1778299210.467000,14838,14887,50,0.0002095973,0,benign,0.5
615,scored_log,1778299210.436000,1778299210.477000,14848,14897,50,0.00020963087,0,benign,0.5
616,scored_log,1778299210.444000,1778299210.488000,14858,14907,50,0.00020914315,0,benign,0.5
617,scored_log,1778299210.452000,1778299210.500000,14868,14917,50,0.000208321,0,benign,0.5
618,scored_log,1778299210.460000,1778299210.509000,14878,14927,50,0.00020898628,0,benign,0.5
619,scored_log,1778299210.469000,1778299210.516000,14888,14937,50,0.00036678286,0,benign,0.5
620,scored_log,1778299210.480000,1778299210.516000,14898,14947,50,0.0006142041,0,benign,0.5
621,scored_log,1778299210.490000,1778299210.516000,14908,14957,50,0.0006855805,0,benign,0.5
622,scored_log,1778299210.501000,1778299210.517000,14918,14967,50,0.0007084521,0,benign,0.5
623,scored_log,1778299210.511000,1778299210.518000,14928,14977,50,0.00071571657,0,benign,0.5
624,scored_log,1778299210.516000,1778299210.518000,14938,14987,50,0.00071751745,0,benign,0.5
625,scored_log,1778299210.516000,1778299210.520000,14948,14997,50,0.00071700336,0,benign,0.5
626,scored_log,1778299210.517000,1778299210.521000,14958,15007,50,0.0007172737,0,benign,0.5
627,scored_log,1778299210.517000,1778299210.521000,14968,15017,50,0.000717432,0,benign,0.5
628,scored_log,1778299210.518000,1778299210.523000,14978,15027,50,0.000717179,0,benign,0.5
629,scored_log,1778299210.518000,1778299210.523000,14988,15037,50,0.00071740185,0,benign,0.5
630,scored_log,1778299210.520000,1778299210.525000,14998,15047,50,0.00071722246,0,benign,0.5
631,scored_log,1778299210.521000,1778299210.525000,15008,15057,50,0.0007174135,0,benign,0.5
632,scored_log,1778299210.521000,1778299212.531000,15018,15067,50,0.008647914,0,benign,0.5
633,scored_log,1778299210.523000,1778299212.531000,15028,15077,50,0.008310896,0,benign,0.5
634,scored_log,1778299210.524000,1778299212.533000,15038,15087,50,0.009374382,0,benign,0.5
635,scored_log,1778299210.525000,1778299212.538000,15048,15097,50,0.00058970967,0,benign,0.5
636,scored_log,1778299210.526000,1778299213.546000,15058,15107,50,0.00046159994,0,benign,0.5
637,scored_log,1778299212.531000,1778299219.570000,15068,15117,50,0.009238384,0,benign,0.5
638,scored_log,1778299212.531000,1778299219.572000,15078,15127,50,0.0071821534,0,benign,0.5
639,scored_log,1778299212.533000,1778299219.574000,15088,15137,50,0.009874371,0,benign,0.5
640,scored_log,1778299212.538000,1778299219.578000,15098,15147,50,0.015573979,0,benign,0.5
641,scored_log,1778299213.560000,1778299219.578000,15108,15157,50,0.018624041,0,benign,0.5
642,scored_log,1778299219.570000,1778299219.579000,15118,15167,50,0.019556489,0,benign,0.5
643,scored_log,1778299219.572000,1778299222.590000,15128,15177,50,0.009120719,0,benign,0.5
644,scored_log,1778299219.574000,1778299224.597000,15138,15187,50,0.01756396,0,benign,0.5
645,scored_log,1778299219.578000,1778299224.597000,15148,15197,50,0.01948066,0,benign,0.5
646,scored_log,1778299219.578000,1778299224.600000,15158,15207,50,0.020023527,0,benign,0.5
647,scored_log,1778299219.579000,1778299224.607000,15168,15217,50,0.00054288126,0,benign,0.5
648,scored_log,1778299222.594000,1778299227.620000,15178,15227,50,0.00094596425,0,benign,0.5
649,scored_log,1778299224.597000,1778299227.621000,15188,15237,50,0.00864838,0,benign,0.5
650,scored_log,1778299224.597000,1778299227.621000,15198,15247,50,0.009406704,0,benign,0.5
651,scored_log,1778299224.601000,1778299227.624000,15208,15257,50,0.0010428439,0,benign,0.5
652,scored_log,1778299224.608000,1778299227.741000,15218,15267,50,0.0066675954,0,benign,0.5
653,scored_log,1778299227.621000,1778299231.869000,15228,15277,50,0.000811453,0,benign,0.5
654,scored_log,1778299227.621000,1778299231.870000,15238,15287,50,0.010652461,0,benign,0.5
655,scored_log,1778299227.621000,1778299231.870000,15248,15297,50,0.011036016,0,benign,0.5
656,scored_log,1778299227.626000,1778299231.874000,15258,15307,50,0.0010528304,0,benign,0.5
657,scored_log,1778299227.742000,1778299231.876000,15268,15317,50,0.0035319335,0,benign,0.5
658,scored_log,1778299231.869000,1778299231.882000,15278,15327,50,0.0043572057,0,benign,0.5
659,scored_log,1778299231.870000,1778299231.883000,15288,15337,50,0.0070581553,0,benign,0.5
660,scored_log,1778299231.870000,1778299231.884000,15298,15347,50,0.033405796,0,benign,0.5
661,scored_log,1778299231.875000,1778299231.893000,15308,15357,50,0.010976647,0,benign,0.5
662,scored_log,1778299231.876000,1778299234.897000,15318,15367,50,0.86424106,1,malicious,0.5
663,scored_log,1778299231.882000,1778299234.897000,15328,15377,50,0.691777,1,malicious,0.5
664,scored_log,1778299231.883000,1778299234.903000,15338,15387,50,0.4374983,0,benign,0.5
665,scored_log,1778299231.884000,1778299234.904000,15348,15397,50,0.19728042,0,benign,0.5
666,scored_log,1778299234.895000,1778299234.910000,15358,15407,50,0.09643342,0,benign,0.5
667,scored_log,1778299234.897000,1778299237.917000,15368,15417,50,0.8750678,1,malicious,0.5
668,scored_log,1778299234.898000,1778299237.917000,15378,15427,50,0.8572171,1,malicious,0.5
669,scored_log,1778299234.903000,1778299237.922000,15388,15437,50,0.3491742,0,benign,0.5
670,scored_log,1778299234.904000,1778299237.923000,15398,15447,50,0.12850858,0,benign,0.5
671,scored_log,1778299234.910000,1778299237.924000,15408,15457,50,0.045820296,0,benign,0.5
672,scored_log,1778299237.917000,1778299239.932000,15418,15467,50,0.011775346,0,benign,0.5
673,scored_log,1778299237.917000,1778299239.932000,15428,15477,50,0.0112240305,0,benign,0.5
674,scored_log,1778299237.922000,1778299239.935000,15438,15487,50,0.012280127,0,benign,0.5
675,scored_log,1778299237.923000,1778299239.940000,15448,15497,50,0.0051617334,0,benign,0.5
676,scored_log,1778299237.927000,1778299239.949000,15458,15507,50,0.0010592414,0,benign,0.5
677,scored_log,1778299239.932000,1778299240.956000,15468,15517,50,0.0074015143,0,benign,0.5
678,scored_log,1778299239.932000,1778299240.956000,15478,15527,50,0.008500108,0,benign,0.5
679,scored_log,1778299239.935000,1778299240.958000,15488,15537,50,0.009260293,0,benign,0.5
680,scored_log,1778299239.940000,1778299241.981000,15498,15547,50,0.00034496404,0,benign,0.5
681,scored_log,1778299239.950000,1778299241.983000,15508,15557,50,0.009733301,0,benign,0.5
682,scored_log,1778299240.956000,1778299241.983000,15518,15567,50,0.012685938,0,benign,0.5
683,scored_log,1778299240.956000,1778299241.987000,15528,15577,50,0.0006666569,0,benign,0.5
684,scored_log,1778299240.958000,1778299241.997000,15538,15587,50,0.00028378324,0,benign,0.5
685,scored_log,1778299241.982000,1778299242.007000,15548,15597,50,0.000179982,0,benign,0.5
686,scored_log,1778299241.983000,1778299242.015000,15558,15607,50,0.00016286649,0,benign,0.5
687,scored_log,1778299241.983000,1778299242.023000,15568,15617,50,0.0001541138,0,benign,0.5
688,scored_log,1778299241.988000,1778299242.032000,15578,15627,50,0.00015028985,0,benign,0.5
689,scored_log,1778299241.997000,1778299242.040000,15588,15637,50,0.00015038934,0,benign,0.5
690,scored_log,1778299242.007000,1778299242.048000,15598,15647,50,0.00015036081,0,benign,0.5
691,scored_log,1778299242.016000,1778299242.058000,15608,15657,50,0.00015006016,0,benign,0.5
692,scored_log,1778299242.025000,1778299242.068000,15618,15667,50,0.00015007262,0,benign,0.5
693,scored_log,1778299242.033000,1778299242.076000,15628,15677,50,0.00015019014,0,benign,0.5
694,scored_log,1778299242.041000,1778299242.084000,15638,15687,50,0.00015043322,0,benign,0.5
695,scored_log,1778299242.049000,1778299242.093000,15648,15697,50,0.0001503211,0,benign,0.5
696,scored_log,1778299242.059000,1778299242.097000,15658,15707,50,0.00039452242,0,benign,0.5
697,scored_log,1778299242.069000,1778299242.097000,15668,15717,50,0.0006258025,0,benign,0.5
698,scored_log,1778299242.077000,1778299242.097000,15678,15727,50,0.00068917306,0,benign,0.5
699,scored_log,1778299242.085000,1778299242.097000,15688,15737,50,0.00070950476,0,benign,0.5
700,scored_log,1778299242.094000,1778299242.097000,15698,15747,50,0.0007155696,0,benign,0.5
701,scored_log,1778299242.097000,1778299242.097000,15708,15757,50,0.0007176767,0,benign,0.5
702,scored_log,1778299242.097000,1778299242.097000,15718,15767,50,0.0007176767,0,benign,0.5
703,scored_log,1778299242.097000,1778299242.100000,15728,15777,50,0.0007172877,0,benign,0.5
704,scored_log,1778299242.097000,1778299242.100000,15738,15787,50,0.0007174326,0,benign,0.5
705,scored_log,1778299242.097000,1778299242.100000,15748,15797,50,0.0007175181,0,benign,0.5
706,scored_log,1778299242.097000,1778299242.100000,15758,15807,50,0.00071758137,0,benign,0.5
707,scored_log,1778299242.100000,1778299242.100000,15768,15817,50,0.0007176436,0,benign,0.5
708,scored_log,1778299242.100000,1778299242.101000,15778,15827,50,0.00071753934,0,benign,0.5
709,scored_log,1778299242.100000,1778299242.101000,15788,15837,50,0.0007175916,0,benign,0.5
710,scored_log,1778299242.100000,1778299242.101000,15798,15847,50,0.00071762135,0,benign,0.5
711,scored_log,1778299242.100000,1778299245.105000,15808,15857,50,0.004929574,0,benign,0.5
712,scored_log,1778299242.100000,1778299245.105000,15818,15867,50,0.00816613,0,benign,0.5
713,scored_log,1778299242.101000,1778299245.107000,15828,15877,50,0.0068490724,0,benign,0.5
714,scored_log,1778299242.101000,1778299245.112000,15838,15887,50,0.0033559338,0,benign,0.5
715,scored_log,1778299242.101000,1778299245.190000,15848,15897,50,0.00052976195,0,benign,0.5
716,scored_log,1778299245.105000,1778299248.210000,15858,15907,50,0.0006409275,0,benign,0.5
717,scored_log,1778299245.105000,1778299249.316000,15868,15917,50,0.0073322332,0,benign,0.5
718,scored_log,1778299245.107000,1778299249.316000,15878,15927,50,0.0098668365,0,benign,0.5
719,scored_log,1778299245.112000,1778299249.318000,15888,15937,50,0.0103906775,0,benign,0.5
720,scored_log,1778299248.192000,1778299249.322000,15898,15947,50,0.0030027868,0,benign,0.5
721,scored_log,1778299248.210000,1778299249.323000,15908,15957,50,0.0013306754,0,benign,0.5
722,scored_log,1778299249.316000,1778299249.324000,15918,15967,50,0.0010097221,0,benign,0.5
723,scored_log,1778299249.316000,1778299249.324000,15928,15977,50,0.0010493286,0,benign,0.5
724,scored_log,1778299249.318000,1778299249.325000,15938,15987,50,0.0008065608,0,benign,0.5
725,scored_log,1778299249.322000,1778299249.329000,15948,15997,50,0.00084460777,0,benign,0.5
726,scored_log,1778299249.323000,1778299249.333000,15958,16007,50,0.0011531514,0,benign,0.5
727,scored_log,1778299249.324000,1778299249.335000,15968,16017,50,0.00094271434,0,benign,0.5
728,scored_log,1778299249.324000,1778299249.337000,15978,16027,50,0.0011451964,0,benign,0.5
729,scored_log,1778299249.325000,1778299249.338000,15988,16037,50,0.00066950935,0,benign,0.5
730,scored_log,1778299249.329000,1778299251.343000,15998,16047,50,0.004730809,0,benign,0.5
731,scored_log,1778299249.333000,1778299251.343000,16008,16057,50,0.008495913,0,benign,0.5
732,scored_log,1778299249.335000,1778299251.345000,16018,16067,50,0.009555996,0,benign,0.5
733,scored_log,1778299249.337000,1778299252.350000,16028,16077,50,0.0015796325,0,benign,0.5
734,scored_log,1778299249.339000,1778299253.361000,16038,16087,50,0.0077402685,0,benign,0.5
735,scored_log,1778299251.343000,1778299253.361000,16048,16097,50,0.010955799,0,benign,0.5
736,scored_log,1778299251.343000,1778299253.364000,16058,16107,50,0.009135741,0,benign,0.5
737,scored_log,1778299251.345000,1778299253.367000,16068,16117,50,0.006570898,0,benign,0.5
738,scored_log,1778299252.351000,1778299254.375000,16078,16127,50,0.00536482,0,benign,0.5
739,scored_log,1778299253.361000,1778299254.375000,16088,16137,50,0.00990964,0,benign,0.5
740,scored_log,1778299253.361000,1778299254.377000,16098,16147,50,0.008186837,0,benign,0.5
741,scored_log,1778299253.364000,1778299254.387000,16108,16157,50,0.0028473116,0,benign,0.5
742,scored_log,1778299253.367000,1778299254.604000,16118,16167,50,0.0018611116,0,benign,0.5
743,scored_log,1778299254.375000,1778299257.626000,16128,16177,50,0.00858641,0,benign,0.5
744,scored_log,1778299254.375000,1778299257.626000,16138,16187,50,0.010188587,0,benign,0.5
745,scored_log,1778299254.378000,1778299257.628000,16148,16197,50,0.008216631,0,benign,0.5
746,scored_log,1778299254.387000,1778299257.629000,16158,16207,50,0.0006613346,0,benign,0.5
747,scored_log,1778299254.604000,1778299257.631000,16168,16217,50,0.00046104015,0,benign,0.5
748,scored_log,1778299257.626000,1778299257.631000,16178,16227,50,0.0002896901,0,benign,0.5
749,scored_log,1778299257.626000,1778299257.631000,16188,16237,50,0.0002939877,0,benign,0.5
750,scored_log,1778299257.628000,1778299257.631000,16198,16247,50,0.00030296328,0,benign,0.5
751,scored_log,1778299257.629000,1778299257.631000,16208,16257,50,0.00030940524,0,benign,0.5
752,scored_log,1778299257.631000,1778299257.631000,16218,16267,50,0.00030940288,0,benign,0.5
753,scored_log,1778299257.631000,1778299257.631000,16228,16277,50,0.00030940288,0,benign,0.5
754,scored_log,1778299257.631000,1778299257.631000,16238,16287,50,0.00030940288,0,benign,0.5
755,scored_log,1778299257.631000,1778299257.631000,16248,16297,50,0.00030940288,0,benign,0.5
756,scored_log,1778299257.631000,1778299257.631000,16258,16307,50,0.00030940288,0,benign,0.5
757,scored_log,1778299257.631000,1778299257.631000,16268,16317,50,0.00030940288,0,benign,0.5
758,scored_log,1778299257.631000,1778299257.631000,16278,16327,50,0.00030940288,0,benign,0.5
759,scored_log,1778299257.631000,1778299257.631000,16288,16337,50,0.00030940288,0,benign,0.5
760,scored_log,1778299257.631000,1778299257.631000,16298,16347,50,0.00030940288,0,benign,0.5
761,scored_log,1778299257.631000,1778299257.635000,16308,16357,50,8.394808e-05,0,benign,0.5
762,scored_log,1778299257.631000,1778299260.639000,16318,16367,50,0.0006545924,0,benign,0.5
763,scored_log,1778299257.631000,1778299260.642000,16328,16377,50,0.004042437,0,benign,0.5
764,scored_log,1778299257.631000,1778299260.643000,16338,16387,50,0.00949453,0,benign,0.5
765,scored_log,1778299257.631000,1778299260.647000,16348,16397,50,0.0015219738,0,benign,0.5
766,scored_log,1778299257.636000,1778299260.652000,16358,16407,50,0.003247448,0,benign,0.5
767,scored_log,1778299260.642000,1778299260.658000,16368,16417,50,0.005507618,0,benign,0.5
768,scored_log,1778299260.642000,1778299260.664000,16378,16427,50,0.0060878773,0,benign,0.5
769,scored_log,1778299260.643000,1778299260.670000,16388,16437,50,0.006160377,0,benign,0.5
770,scored_log,1778299260.647000,1778299260.676000,16398,16447,50,0.002309397,0,benign,0.5
771,scored_log,1778299260.652000,1778299262.683000,16408,16457,50,0.00016324523,0,benign,0.5
772,scored_log,1778299260.658000,1778299265.688000,16418,16467,50,0.0039045934,0,benign,0.5
773,scored_log,1778299260.664000,1778299265.689000,16428,16477,50,0.008372583,0,benign,0.5
774,scored_log,1778299260.670000,1778299265.690000,16438,16487,50,0.008490335,0,benign,0.5
775,scored_log,1778299262.676000,1778299265.693000,16448,16497,50,0.00031333373,0,benign,0.5
776,scored_log,1778299262.683000,1778299268.701000,16458,16507,50,0.006097123,0,benign,0.5
777,scored_log,1778299265.688000,1778299274.727000,16468,16517,50,0.0058896393,0,benign,0.5
778,scored_log,1778299265.689000,1778299274.727000,16478,16527,50,0.008561378,0,benign,0.5
779,scored_log,1778299265.690000,1778299274.729000,16488,16537,50,0.0017927216,0,benign,0.5
780,scored_log,1778299265.693000,1778299274.733000,16498,16547,50,0.014558698,0,benign,0.5
781,scored_log,1778299268.701000,1778299274.733000,16508,16557,50,0.018130247,0,benign,0.5
782,scored_log,1778299274.727000,1778299274.734000,16518,16567,50,0.0031790335,0,benign,0.5
783,scored_log,1778299274.727000,1778299274.737000,16528,16577,50,0.014205261,0,benign,0.5
784,scored_log,1778299274.729000,1778299274.851000,16538,16587,50,0.007099782,0,benign,0.5
785,scored_log,1778299274.733000,1778299279.978000,16548,16597,50,0.00957805,0,benign,0.5
786,scored_log,1778299274.733000,1778299279.978000,16558,16607,50,0.01131464,0,benign,0.5
787,scored_log,1778299274.734000,1778299279.978000,16568,16617,50,0.0019286171,0,benign,0.5
788,scored_log,1778299274.742000,1778299279.982000,16578,16627,50,0.0011028833,0,benign,0.5
789,scored_log,1778299274.956000,1778299279.988000,16588,16637,50,0.0013092302,0,benign,0.5
790,scored_log,1778299279.978000,1778299281.996000,16598,16647,50,0.0029686575,0,benign,0.5
791,scored_log,1778299279.978000,1778299281.996000,16608,16657,50,0.008352014,0,benign,0.5
792,scored_log,1778299279.979000,1778299281.997000,16618,16667,50,0.0015010436,0,benign,0.5
793,scored_log,1778299279.983000,1778299282.000000,16628,16677,50,0.0011944467,0,benign,0.5
794,scored_log,1778299279.988000,1778299282.007000,16638,16687,50,0.0012648905,0,benign,0.5
795,scored_log,1778299281.996000,1778299282.012000,16648,16697,50,0.0016910504,0,benign,0.5
796,scored_log,1778299281.996000,1778299282.018000,16658,16707,50,0.0017888525,0,benign,0.5
797,scored_log,1778299281.998000,1778299282.024000,16668,16717,50,0.0017969324,0,benign,0.5
798,scored_log,1778299282.001000,1778299283.033000,16678,16727,50,0.004921969,0,benign,0.5
799,scored_log,1778299282.008000,1778299283.040000,16688,16737,50,0.00014988113,0,benign,0.5
800,scored_log,1778299282.013000,1778299286.045000,16698,16747,50,0.0041026305,0,benign,0.5
801,scored_log,1778299282.018000,1778299286.045000,16708,16757,50,0.008601801,0,benign,0.5
802,scored_log,1778299282.025000,1778299286.047000,16718,16767,50,0.010069366,0,benign,0.5
803,scored_log,1778299283.034000,1778299286.049000,16728,16777,50,0.00057204475,0,benign,0.5
804,scored_log,1778299283.041000,1778299286.049000,16738,16787,50,0.0002944539,0,benign,0.5
805,scored_log,1778299286.045000,1778299286.049000,16748,16797,50,0.0002895432,0,benign,0.5
806,scored_log,1778299286.045000,1778299286.049000,16758,16807,50,0.00029663846,0,benign,0.5
807,scored_log,1778299286.047000,1778299286.049000,16768,16817,50,0.00030617506,0,benign,0.5
808,scored_log,1778299286.049000,1778299286.049000,16778,16827,50,0.00030940288,0,benign,0.5
809,scored_log,1778299286.049000,1778299286.049000,16788,16837,50,0.00030940288,0,benign,0.5
810,scored_log,1778299286.049000,1778299286.049000,16798,16847,50,0.00030940288,0,benign,0.5
811,scored_log,1778299286.049000,1778299286.049000,16808,16857,50,0.00030940288,0,benign,0.5
812,scored_log,1778299286.049000,1778299286.052000,16818,16867,50,0.00030940198,0,benign,0.5
813,scored_log,1778299286.049000,1778299286.052000,16828,16877,50,0.00030939816,0,benign,0.5
814,scored_log,1778299286.049000,1778299286.053000,16838,16887,50,0.0003094002,0,benign,0.5
815,scored_log,1778299286.049000,1778299286.053000,16848,16897,50,0.0003094023,0,benign,0.5
816,scored_log,1778299286.049000,1778299286.053000,16858,16907,50,0.00030940463,0,benign,0.5
817,scored_log,1778299286.052000,1778299286.053000,16868,16917,50,0.00030940346,0,benign,0.5
818,scored_log,1778299286.052000,1778299286.058000,16878,16927,50,0.00014041222,0,benign,0.5
819,scored_log,1778299286.053000,1778299289.063000,16888,16937,50,0.0037175915,0,benign,0.5
820,scored_log,1778299286.053000,1778299289.063000,16898,16947,50,0.007638515,0,benign,0.5
821,scored_log,1778299286.053000,1778299289.065000,16908,16957,50,0.0073394175,0,benign,0.5
